perpetuity_views,views,interest,title,channel_title,entra_por,source_handle,perp_outlier,xd_winners,xd_distributors,age_days,seconds,confidence,video_id,url,published,description
9058,8355,27.0,The Most Advanced Trucks for Road Maintenance You Have to See ▶  Road Marking Truck,Gear Tech HD,crédito en descripción,GearForgeHD,0.11,0,0,853,528,alta,kr_MD4j-D5o,https://www.youtube.com/watch?v=kr_MD4j-D5o,2024-04-10T18:00:28Z,The Most Advanced Trucks for Road Maintenance You Have to See ▶  Road Marking Truck ---__---__---__---__---__---__---__---__---__---__---__---__---__---__ 🔔if you like the content subscribe to the channel and activate the bell 🔔  Check out Gear Unlimited: https://www.youtube.com/@GearForgeHD  COLAS Group Website: www.colas.com.au Linkedin: www.linkedin.com/company/colas-australia-group Facebook: www.facebook.com/p/Colas-Australia-100048617929789 Email: info@colas.com.au  Alpha Space Control Webs
9053,4357,71.9,I Surprised My Parents - BUILDING THEIR DREAM HOME Start To Finish by @slothconstruction ​,CryptoThor,crédito en título,slothconstruction,3.71,9,18,116,557,alta,vk8jwGbHiy0,https://www.youtube.com/watch?v=vk8jwGbHiy0,2026-04-17T13:01:47Z,"In this 15‑minute timelapse, you’ll experience the complete journey of building a house — from breaking ground to the final details. Filmed over several months, the video showcases the dedication, skill, and craftsmanship required to transform an empty plot into a finished home.  Follow each stage of construction:  site preparation and foundation work,  walls rising and the roof taking shape,  installation of electrical, plumbing, insulation, and drywall,  windows, doors, and exterior finishes, "
9045,2476,61.2,Man Builds Pallet CABIN from START to FINISH in 20 minutes BY @normalguydoesitall,Cabin Maker,crédito en título,normalguydoesitall,0.76,4,11,36,1457,media,3QhfkEicWHU,https://www.youtube.com/watch?v=3QhfkEicWHU,2026-07-06T11:30:19Z,"Pallet cabin construction takes immense creativity, and watching a man build a solid pallet cabin from start to finish in just 20 minutes is truly incredible. This DIY pallet cabin project reveals the true potential of reclaimed wood woodworking.  Building a cabin from wooden pallets is not just about stacking wood; it’s a masterclass in logistics, physics, and structural integrity. Every pallet must be carefully deconstructed, inspected for rot or damage, and then repurposed to form a rigid fra"
9017,5687,61.6,Man Builds Amazing DIY Wood Cabin in the Woods Start to Finish by@DmitryLukinDIY,99Techspot,crédito en título,DmitryLukinDIY,0.59,13,29,229,2653,alta,-nf7FNC4YDk,https://www.youtube.com/watch?v=-nf7FNC4YDk,2025-12-25T13:00:00Z,"In this video, you’ll see every step of the build process, from laying the insulated foundation and installing plumbing, to reinforced concrete work, radiant floor heating, and precision wall construction. Watch as skilled craftsmen build the second floor, roof framing, skylights, and elegant wooden finishes, all designed for durability, comfort, and modern style. You’ll also see the installation of exterior tiles, balcony and veranda woodwork, door and window frames, and final lighting, making "
8994,2601,68.8,"Couple Builds Their Dream Tiny Home for Only $5,000 | Exterior Start to Finish by @DoBeDiff",Quantum Build Studio,crédito en título,DoBeDiff,1.18,4,5,40,3956,media,_pcZB7sE3_o,https://www.youtube.com/watch?v=_pcZB7sE3_o,2026-07-02T11:25:20Z,"A couple takes on an incredible challenge — building their dream tiny home on a very small budget, starting with only $5,000.  In this video, we follow their exterior build journey from the very beginning. From clearing the land and digging trenches, to setting the foundation, building the wooden frame, installing pipes, adding insulation, wrapping the walls, putting on wooden siding, and finally painting the entire cabin — every step shows their hard work, patience, and dedication.  There is no"
8987,7192,68.5,A Man Build a Warm and Cozy Secret Shelter Deep Inside a large Tree | By @PolissyaBushcraft,Cabin In the Woods,crédito en título,PolissyaBushcraft,27.74,3,6,482,646,alta,kFAtP3INyIg,https://www.youtube.com/watch?v=kFAtP3INyIg,2025-04-16T19:30:06Z,"Hidden deep within an ancient forest, where light trickles through the leaves like golden whispers, stood a colossal tree—its trunk wide enough to hold forgotten secrets and stories of centuries. Most would walk past, never knowing what lay within.  But one person saw its true potential—not just a tree, but a sanctuary.  With quiet hands and a heart tuned to the rhythm of nature, they began to build a hidden shelter inside the massive trunk. Bark walls were hollowed gently, preserving the tree’s"
8961,541,28.2,Building a STONE Shelter Under a Giant Rock! (@outdoorboy0 ),TTI Build Stories ,crédito en título,outdoorboy0,0.67,0,1,2,881,baja,56KVUX74K7I,https://www.youtube.com/watch?v=56KVUX74K7I,2026-08-09T12:30:29Z,"Man Found a Giant Rock and Built the Ultimate Survival Hideout! ( ⁨@Bushgard-x   ) ----------------------------------------------- Welcome back! In today's adventure, we follow a determined survival enthusiast from Türkiye as he transforms a forgotten rocky cave into a remarkable wilderness hideout using little more than natural materials, traditional building techniques, and relentless hard work.  The journey begins with a search through the mountains for the perfect location. After exploring t"
8952,2719,52.4,Man Builds LAMBORGHINI from Nothing | Start To Finsh by @haisupercar,Buildora,crédito en título,haisupercar,1.0,3,8,44,838,media,4jbP8Bq_EbU,https://www.youtube.com/watch?v=4jbP8Bq_EbU,2026-06-28T17:48:19Z,"This build documents the full process of creating a Lamborghini Aventador–inspired car from scratch. Starting with a steel chassis, the project moves through suspension, steering, engine installation, body shaping, carbon fiber panels, interior systems, and final paint. Every stage is driven by engineering logic, precision, and hands-on craftsmanship.  Credit: @haisupercar  I hope You enjoy this video,. If you like DIY, House Building, Restoration Projects Like this, then Like, Subscribe to Buil"
8861,5632,37.6,Woman Builds a Stunning Luxury Villa by the Lake from Scratch in Just 180 Days | by ‪@LýPhúcNhi ‬,Quantum Build Studio,crédito en título,LýPhúcNhi,1.16,0,1,234,2918,alta,5g0caYnh9hg,https://www.youtube.com/watch?v=5g0caYnh9hg,2025-12-20T10:42:56Z,"In this incredible build journey, watch how one determined woman transforms an empty lakeside plot into a stunning luxury villa in just 180 days. Starting completely from scratch, she carefully plans, builds, and finishes every part of the home — from the solid foundation to the elegant living spaces and fully functional kitchen.  This inspiring build proves that with dedication and vision, even the most ambitious projects can become reality. Perfect for viewers who love house building, luxury h"
8858,7227,78.6,Man builds cabin alone with dog in 35 days start to finish by @bjornbrenton,SwiftBuild,crédito en título,bjornbrenton,6.98,16,24,517,1314,alta,eIZXY1S93bc,https://www.youtube.com/watch?v=eIZXY1S93bc,2025-03-12T08:30:19Z,Man builds cabin alone with dog in 35 days start to finish by  ⁨@bjornbrenton⁩    Welcome to Swift Build were we review the best builds across youtube! We rank this build a solid 7.6/10. Interested in more builds?? Click our latest videos below!!!  https://youtu.be/_5TFEAzkjuI  https://youtu.be/-uZA9JULeRY https://youtu.be/4r2HcUQgBuY
8852,7005,21.8,The Most Insane Robotic Animals Ever Built – You Won't Believe What You See!,AKLA GELEN,crédito en descripción,epflbiorob,0.02,0,0,463,603,alta,Bcj3SkgeLN8,https://www.youtube.com/watch?v=Bcj3SkgeLN8,2025-05-05T20:00:07Z,"Technology is shaping the future by imitating nature! Today, we will discover the most exciting robot animals in the world of science! Not just the things we see in science fiction movies! From robot dogs to birds to fish, many robots are now in the real world. These robots do not just imitate real animals. Let's get started and step into the incredible world of robotic animals!  What You'll See: Robotic Dogs: Robots that can move and respond emotionally like real dogs! Flying Robot Birds: Flyin"
8791,7150,60.8,Man Fully Restores Abandoned 1963 Ford | From Start To Finish By @Hampus_Granstrom,Maexology,crédito en título,Hampus_Granstrom,14.82,2,2,511,872,alta,_c9-Uqc5CRU,https://www.youtube.com/watch?v=_c9-Uqc5CRU,2025-03-18T14:45:04Z,"Witness the amazing transformation as one man takes on the full #restoration of a classic 1963 Ford that had been sitting untouched in a barn for decades. From rusted and forgotten to shining like new, this video captures every satisfying moment of bringing an old beauty back to life—piece by piece, bolt by bolt.  🚗 Huge credit to https://www.youtube.com/@Hampus_Granstrom for this incredible restoration 📺 Watch more of his work here: https://www.youtube.com/@Hampus_Granstrom Go check him out and"
8778,5501,82.1,Incredible Secret Tree House Build | Start to Finish@ArtSportArtSport,TECHNOLOGY KBG,crédito en título,ArtSportArtSport,12.99,8,13,225,822,alta,Z9cFe8gsrNM,https://www.youtube.com/watch?v=Z9cFe8gsrNM,2025-12-29T13:01:08Z,"In this video, you'll follow the entire journey of a man building the tallest treehouse ever – from the initial sketches to the completion of every minute detail. From a giant, ancient tree standing silently between heaven and earth, he transformed it into a unique sanctuary, soaring high into the air like a dream suspended in nature.  Throughout the journey were countless challenges: complex designs requiring precise calculations, hours of strenuous labor at dizzying heights where every step de"
8758,4758,31.2,Building The WORLDS Largest Bridges - Start To Finish,Lord Gizmo,forma de proyecto único,,0.4,0,0,155,1131,alta,tJsK4uFpfJE,https://www.youtube.com/watch?v=tJsK4uFpfJE,2026-03-09T21:00:59Z,"Building The WORLDS Largest Bridges - Start To Finish How do engineers build massive bridges across vast landscapes, deep canyons, and open water? In this 20-minute breakdown, we explore the full construction process behind some of the world’s largest suspension and cable-stayed bridges.  From foundation drilling and tower erection to cable tensioning and deck placement, modern bridge construction combines precision engineering, heavy machinery, and extreme logistics. Some bridge towers rise ove"
8739,7267,26.3,AMAZING EXPEDITION TRUCKS THAT ARE ON ANOTHER LEVEL 2,Gear Tech HD,crédito en descripción,sleipnirtours.is,0.11,0,0,555,611,alta,Ej-_KKDfbwI,https://www.youtube.com/watch?v=Ej-_KKDfbwI,2025-02-02T17:15:00Z,INCREDIBLE EXPEDITION TRUCKS THAT ARE ON ANOTHER LEVEL 2  -__---__---__---__---__---__---__---__---__---__---__---__---__---__ 🔔if you like the content subscribe to the channel and activate the bell 🔔  Shiyan Fanya Trade Website: www.fydftruck.com Facebook: www.facebook.com/fanyatrade Email: fanya_trade@163.com  Xanterra Travel Collection (Yellowstone Park) Website: www.xanterra.com Linkedin: www.linkedin.com/company/xanterra-travel-collection Facebook: www.facebook.com/xanterra.travel.collectio
8733,1053,30.2,Solo Building an Off-Grid Cabin from Dirt to Solar | Start To Finish by @my-good-friends,Crafted Foundations,crédito en título,my-good-friends,0.77,0,1,8,1149,baja,7YTQYrWJXfk,https://www.youtube.com/watch?v=7YTQYrWJXfk,2026-08-03T02:00:06Z,"Watch an empty plot of dirt completely transform into a warm, self-sustaining off-grid retreat built entirely from the ground up. This project turns raw materials into a stunning functional shelter equipped for independent living.   00:00 Arrival & Clearing 00:40 Stone Foundation 03:23 Mud & Frame 05:54 Roof Setup 09:09 Winter Survival 13:40 Cozy Cave  🎬 Original video by BROTHER WOOD: https://www.youtube.com/channel/UC895Ylend3KPLWbssrzzAyw  #bushcraft #survival #wintercamping #offgrid #shelter"
8705,7221,23.1,Billions Of Bananas Are Harvested And Processed This Way - Modern Technology Bananas Factory,AKLA GELEN,crédito en descripción,pbgeabanana,0.02,0,0,550,507,alta,Xer7OnPWQlE,https://www.youtube.com/watch?v=Xer7OnPWQlE,2025-02-07T19:00:32Z,"Banana is a fruit with high nutritional value that grows in tropical climates. It is one of the most consumed fruits in the world. Banana production, harvesting, transportation by cable car and processing in the factory are important processes. In this video, we talk about all these processes.  Banana production consists of 3 stages. It includes Seedling Planting, care and harvesting steps. Banana farming can provide high returns when done with the right knowledge and techniques. The use of tech"
8703,8393,23.1,Skillful Workers Use Heavy Machines You've Never Seen - Incredible Modern Machines,AKLA GELEN,crédito en descripción,antigoconstruction,0.02,0,0,1056,488,alta,BLscwYZlxlk,https://www.youtube.com/watch?v=BLscwYZlxlk,2023-09-20T19:00:05Z,"There are many large, huge construction and mining equipment in the world. However, many of us may not know that such giant and powerful machines actually exist. These big and powerful heavy machines make things a lot easier. In the video, we talk about heavy machines that many people will see for the first time. These heavy machines are truly incredible and impressive. Please like the video and subscribe to our channel.  Antigo Construction, Inc. https://www.youtube.com/@antigoconstruction http"
